,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
6918,28,student,single,secondary,no,949,yes,no,unknown,28,may,1,-1,0,unknown,yes
7048,51,entrepreneur,married,unknown,no,606,yes,no,unknown,28,may,9,-1,0,unknown,yes
7090,35,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,1,-1,0,unknown,yes
7123,35,admin.,married,secondary,no,404,yes,no,unknown,29,may,1,-1,0,unknown,yes
7145,27,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,1,-1,0,unknown,yes
7164,56,blue-collar,married,secondary,no,249,yes,no,unknown,29,may,2,-1,0,unknown,yes
7191,45,unemployed,divorced,secondary,no,3354,yes,no,unknown,29,may,1,-1,0,unknown,yes
7242,60,blue-collar,divorced,secondary,no,0,yes,no,unknown,29,may,1,-1,0,unknown,yes
7281,56,technician,married,secondary,no,589,yes,no,unknown,29,may,2,-1,0,unknown,yes
7324,33,blue-collar,single,primary,no,127,yes,no,unknown,29,may,2,-1,0,unknown,yes
7334,27,management,single,tertiary,no,12956,yes,no,unknown,29,may,3,-1,0,unknown,yes
7348,30,admin.,married,secondary,no,873,yes,no,unknown,29,may,3,-1,0,unknown,yes
7379,45,blue-collar,divorced,primary,no,594,yes,no,unknown,29,may,2,-1,0,unknown,yes
7457,29,blue-collar,single,secondary,no,-20,yes,no,unknown,29,may,2,-1,0,unknown,yes
7460,38,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,2,-1,0,unknown,yes
7464,34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,3,-1,0,unknown,yes
7480,30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,3,-1,0,unknown,yes
7481,44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,3,-1,0,unknown,yes
7543,36,management,single,tertiary,no,7606,yes,no,unknown,30,may,1,-1,0,unknown,yes
7555,40,technician,single,secondary,no,5637,yes,no,unknown,30,may,3,-1,0,unknown,yes
7590,38,technician,married,secondary,no,226,yes,no,unknown,30,may,3,-1,0,unknown,yes
7611,36,blue-collar,single,secondary,no,366,yes,yes,unknown,30,may,2,-1,0,unknown,yes
7632,37,management,divorced,secondary,no,16,yes,no,unknown,30,may,1,-1,0,unknown,yes
7635,35,management,single,tertiary,no,565,yes,no,unknown,30,may,1,-1,0,unknown,yes
7637,48,technician,married,secondary,yes,0,no,no,unknown,30,may,1,-1,0,unknown,yes
7659,38,admin.,divorced,secondary,no,19,yes,no,unknown,30,may,2,-1,0,unknown,yes
7666,40,services,married,primary,no,1082,yes,no,unknown,30,may,2,-1,0,unknown,yes
7668,42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,2,-1,0,unknown,yes
7674,46,management,divorced,tertiary,no,14481,yes,no,unknown,30,may,1,-1,0,unknown,yes
7728,35,technician,divorced,secondary,no,5724,yes,no,unknown,30,may,10,-1,0,unknown,yes
7732,34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,15,-1,0,unknown,yes
7739,29,self-employed,single,tertiary,no,121,yes,no,unknown,30,may,2,-1,0,unknown,yes
7744,32,services,married,secondary,no,-34,yes,no,unknown,30,may,2,-1,0,unknown,yes
7763,50,unemployed,married,secondary,no,3674,yes,no,unknown,30,may,3,-1,0,unknown,yes
7767,35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,3,-1,0,unknown,yes
7795,36,technician,single,secondary,no,4136,yes,no,unknown,30,may,3,-1,0,unknown,yes
7811,53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,2,-1,0,unknown,yes
7821,32,technician,single,secondary,no,562,yes,no,unknown,30,may,3,-1,0,unknown,yes
7851,46,management,single,tertiary,no,2904,yes,no,unknown,30,may,2,-1,0,unknown,yes
7866,26,management,single,tertiary,no,1004,yes,no,unknown,30,may,2,-1,0,unknown,yes
7914,45,technician,single,secondary,no,410,yes,no,unknown,30,may,4,-1,0,unknown,yes
7916,31,unemployed,divorced,primary,no,0,yes,no,unknown,30,may,12,-1,0,unknown,yes
7922,29,management,single,tertiary,no,0,yes,no,unknown,30,may,12,-1,0,unknown,yes
7926,53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,5,-1,0,unknown,yes
7953,27,blue-collar,married,primary,no,416,yes,no,unknown,30,may,2,-1,0,unknown,yes
8014,39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,2,-1,0,unknown,yes
8017,36,services,married,secondary,no,2984,yes,no,unknown,2,jun,1,-1,0,unknown,yes
8021,41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,2,-1,0,unknown,yes
8034,36,services,married,primary,no,0,yes,no,unknown,2,jun,1,-1,0,unknown,yes
8082,32,technician,married,secondary,no,696,yes,no,unknown,2,jun,1,-1,0,unknown,yes
8084,35,services,married,secondary,no,152,yes,no,unknown,2,jun,1,-1,0,unknown,yes
8139,36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1,-1,0,unknown,yes
8160,35,management,married,tertiary,no,867,yes,no,unknown,2,jun,3,-1,0,unknown,yes
8186,30,blue-collar,single,secondary,no,953,yes,no,unknown,2,jun,2,-1,0,unknown,yes
8213,42,blue-collar,married,secondary,no,443,yes,no,unknown,2,jun,5,-1,0,unknown,yes
8218,42,technician,single,secondary,yes,-1129,yes,no,unknown,2,jun,5,-1,0,unknown,yes
8267,32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,4,-1,0,unknown,yes
8340,40,unemployed,married,secondary,no,1960,yes,no,unknown,2,jun,6,-1,0,unknown,yes
8344,29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,14,-1,0,unknown,yes
8345,44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,4,-1,0,unknown,yes
8383,32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,3,-1,0,unknown,yes
8392,31,unemployed,married,secondary,no,86,yes,yes,unknown,3,jun,2,-1,0,unknown,yes
8442,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,3,-1,0,unknown,yes
8459,43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,7,-1,0,unknown,yes
8489,27,management,single,secondary,no,178,yes,no,unknown,3,jun,2,-1,0,unknown,yes
8522,37,services,single,secondary,no,278,yes,no,unknown,3,jun,3,-1,0,unknown,yes
8559,23,services,single,secondary,no,425,yes,no,unknown,3,jun,1,-1,0,unknown,yes
8564,25,management,married,primary,no,168,yes,no,unknown,3,jun,1,-1,0,unknown,yes
8570,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,2,-1,0,unknown,yes
8572,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2,-1,0,unknown,yes
8628,45,services,single,primary,no,1893,yes,no,unknown,3,jun,6,-1,0,unknown,yes
8646,35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,7,-1,0,unknown,yes
8706,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,4,-1,0,unknown,yes
8718,45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8731,24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1,-1,0,unknown,yes
8744,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,15,-1,0,unknown,yes
8745,33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,4,-1,0,unknown,yes
8755,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8760,38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,2,-1,0,unknown,yes
8787,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8811,27,management,single,tertiary,no,99,yes,no,unknown,4,jun,2,-1,0,unknown,yes
8817,27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,2,-1,0,unknown,yes
8821,29,services,single,secondary,no,32,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8832,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,6,-1,0,unknown,yes
8834,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8884,27,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,2,-1,0,unknown,yes
8889,35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,1,-1,0,unknown,yes
8976,50,unemployed,married,primary,no,705,no,no,unknown,5,jun,1,-1,0,unknown,yes
9011,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,1,-1,0,unknown,yes
9025,59,retired,married,secondary,no,0,no,no,unknown,5,jun,1,-1,0,unknown,yes
9040,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,2,-1,0,unknown,yes
9044,47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1,-1,0,unknown,yes
9049,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,2,-1,0,unknown,yes
9069,37,management,single,tertiary,no,240,no,no,unknown,5,jun,1,-1,0,unknown,yes
9087,46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,2,-1,0,unknown,yes
9104,43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,2,-1,0,unknown,yes
9107,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,3,-1,0,unknown,yes
9123,38,services,divorced,secondary,no,61,no,no,unknown,5,jun,1,-1,0,unknown,yes
9134,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,1,-1,0,unknown,yes
9143,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,2,-1,0,unknown,yes
9144,56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1,-1,0,unknown,yes
9145,41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,2,-1,0,unknown,yes
9148,29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,15,-1,0,unknown,yes
9205,35,self-employed,married,secondary,no,188,yes,yes,unknown,5,jun,2,-1,0,unknown,yes
9209,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,2,-1,0,unknown,yes
9237,50,technician,married,secondary,no,416,yes,no,unknown,5,jun,5,-1,0,unknown,yes
9242,45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,3,-1,0,unknown,yes
9265,35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,4,-1,0,unknown,yes
9319,35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,2,-1,0,unknown,yes
9340,39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,1,-1,0,unknown,yes
9380,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,5,-1,0,unknown,yes
9381,26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,2,-1,0,unknown,yes
9389,37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,2,-1,0,unknown,yes
9434,30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,11,-1,0,unknown,yes
9441,38,management,single,tertiary,no,619,yes,no,unknown,6,jun,4,-1,0,unknown,yes
9442,28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,2,-1,0,unknown,yes
9453,54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,2,-1,0,unknown,yes
9476,41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,2,-1,0,unknown,yes
9492,37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,3,-1,0,unknown,yes
9499,53,technician,married,secondary,no,480,no,no,unknown,6,jun,2,-1,0,unknown,yes
9515,29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,3,-1,0,unknown,yes
9578,35,management,single,tertiary,no,68,no,no,unknown,6,jun,1,-1,0,unknown,yes
9581,47,admin.,divorced,secondary,no,295,yes,no,unknown,6,jun,2,-1,0,unknown,yes
9647,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,2,-1,0,unknown,yes
9671,36,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,9,-1,0,unknown,yes
9691,55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,3,-1,0,unknown,yes
9774,49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,10,-1,0,unknown,yes
9799,50,services,married,secondary,no,1595,no,no,unknown,9,jun,1,-1,0,unknown,yes
9825,43,management,single,tertiary,no,1046,no,no,unknown,9,jun,1,-1,0,unknown,yes
9836,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,1,-1,0,unknown,yes
9888,38,technician,married,primary,no,217,yes,no,unknown,9,jun,6,-1,0,unknown,yes
9900,48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,1,-1,0,unknown,yes
9947,59,management,married,secondary,no,1321,no,no,unknown,9,jun,3,-1,0,unknown,yes
9958,38,technician,divorced,tertiary,no,1805,no,no,unknown,9,jun,2,-1,0,unknown,yes
9961,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,3,-1,0,unknown,yes
9986,52,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,8,-1,0,unknown,yes
9993,36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,3,-1,0,unknown,yes
10049,42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,3,-1,0,unknown,yes
10053,41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,4,-1,0,unknown,yes
10063,42,admin.,married,secondary,no,105,no,no,unknown,11,jun,4,-1,0,unknown,yes
10070,39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,8,-1,0,unknown,yes
10097,57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,1,-1,0,unknown,yes
10098,51,retired,married,secondary,no,1435,no,no,unknown,11,jun,1,-1,0,unknown,yes
10109,52,retired,married,unknown,no,293,no,no,unknown,11,jun,1,-1,0,unknown,yes
10147,59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1,-1,0,unknown,yes
10154,56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,1,-1,0,unknown,yes
10157,49,management,married,tertiary,no,64,no,no,unknown,11,jun,1,-1,0,unknown,yes
10164,35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,2,-1,0,unknown,yes
10217,36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,2,-1,0,unknown,yes
10241,40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,2,-1,0,unknown,yes
10278,37,management,single,tertiary,no,8828,no,no,unknown,12,jun,3,-1,0,unknown,yes
10285,55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,2,-1,0,unknown,yes
10299,58,admin.,married,secondary,no,826,no,no,unknown,12,jun,1,-1,0,unknown,yes
10329,39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,5,-1,0,unknown,yes
10380,47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,6,-1,0,unknown,yes
10403,40,management,married,secondary,no,406,yes,no,unknown,12,jun,2,-1,0,unknown,yes
10416,35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,6,-1,0,unknown,yes
10417,48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,2,-1,0,unknown,yes
10421,27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,17,-1,0,unknown,yes
10442,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,7,-1,0,unknown,yes
10454,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,3,-1,0,unknown,yes
10484,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,2,-1,0,unknown,yes
10496,36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,11,-1,0,unknown,yes
10503,52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,4,-1,0,unknown,yes
10508,38,blue-collar,married,secondary,no,1627,no,no,unknown,16,jun,9,-1,0,unknown,yes
10542,42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,1,-1,0,unknown,yes
10555,36,services,married,secondary,no,981,no,no,unknown,16,jun,1,-1,0,unknown,yes
10557,36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,2,-1,0,unknown,yes
10593,48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1,-1,0,unknown,yes
10614,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,3,-1,0,unknown,yes
10664,51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,3,-1,0,unknown,yes
10683,46,technician,married,secondary,no,536,yes,no,unknown,16,jun,2,-1,0,unknown,yes
10721,37,management,married,tertiary,no,0,no,no,unknown,16,jun,6,-1,0,unknown,yes
10726,36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,4,-1,0,unknown,yes
10824,47,management,married,secondary,no,2892,no,no,unknown,17,jun,1,-1,0,unknown,yes
10871,40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,1,-1,0,unknown,yes
10947,56,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,4,-1,0,unknown,yes
10948,38,technician,single,tertiary,no,110,no,no,unknown,17,jun,3,-1,0,unknown,yes
10959,38,student,single,tertiary,no,3316,no,no,unknown,17,jun,3,-1,0,unknown,yes
10970,40,management,married,secondary,no,106,no,no,unknown,17,jun,2,-1,0,unknown,yes
10986,39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,3,-1,0,unknown,yes
10989,60,management,married,tertiary,no,3301,no,no,unknown,17,jun,3,-1,0,unknown,yes
11115,51,retired,married,primary,no,67,no,no,unknown,18,jun,1,-1,0,unknown,yes
11119,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1,-1,0,unknown,yes
11127,51,services,divorced,secondary,no,9,no,no,unknown,18,jun,2,-1,0,unknown,yes
11146,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,2,-1,0,unknown,yes
11187,41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1,-1,0,unknown,yes
11192,42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,1,-1,0,unknown,yes
11213,35,blue-collar,married,unknown,no,1201,no,no,unknown,18,jun,1,-1,0,unknown,yes
11251,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,1,-1,0,unknown,yes
11252,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,2,-1,0,unknown,yes
11254,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1,-1,0,unknown,yes
11284,44,housemaid,single,primary,no,1059,no,no,unknown,18,jun,1,-1,0,unknown,yes
11287,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,4,-1,0,unknown,yes
11316,51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,2,-1,0,unknown,yes
11335,32,management,married,tertiary,no,607,yes,no,unknown,18,jun,5,-1,0,unknown,yes
11351,41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,3,-1,0,unknown,yes
11448,41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,4,-1,0,unknown,yes
11450,57,admin.,single,secondary,no,5768,yes,no,unknown,19,jun,1,-1,0,unknown,yes
11470,55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1,-1,0,unknown,yes
11507,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,3,-1,0,unknown,yes
11510,55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,2,-1,0,unknown,yes
11515,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,1,-1,0,unknown,yes
11519,36,management,married,tertiary,no,1352,no,no,unknown,19,jun,1,-1,0,unknown,yes
11526,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,4,-1,0,unknown,yes
11546,59,retired,married,primary,no,1115,no,no,unknown,19,jun,1,-1,0,unknown,yes
11590,52,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,2,-1,0,unknown,yes
11617,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,3,-1,0,unknown,yes
11618,45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,3,-1,0,unknown,yes
11619,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,3,-1,0,unknown,yes
11622,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1,-1,0,unknown,yes
11631,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,7,-1,0,unknown,yes
11702,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,2,-1,0,unknown,yes
11711,60,retired,married,secondary,no,1690,no,no,unknown,20,jun,4,-1,0,unknown,yes
11715,48,management,married,tertiary,no,5320,yes,no,unknown,20,jun,1,-1,0,unknown,yes
11725,44,services,married,secondary,no,522,no,yes,unknown,20,jun,1,-1,0,unknown,yes
11735,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,7,-1,0,unknown,yes
11739,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1,-1,0,unknown,yes
11740,50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,2,-1,0,unknown,yes
11762,54,services,married,unknown,no,386,no,yes,unknown,20,jun,1,-1,0,unknown,yes
11777,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,1,-1,0,unknown,yes
11781,57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,2,-1,0,unknown,yes
11819,42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,5,-1,0,unknown,yes
11838,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1,-1,0,unknown,yes
11841,47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,3,-1,0,unknown,yes
11846,57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1,-1,0,unknown,yes
11859,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,2,-1,0,unknown,yes
11865,38,blue-collar,single,tertiary,no,2885,yes,no,unknown,20,jun,10,-1,0,unknown,yes
11977,46,services,divorced,secondary,no,0,no,no,unknown,20,jun,3,-1,0,unknown,yes
11985,49,services,divorced,secondary,no,947,no,no,unknown,20,jun,2,-1,0,unknown,yes
11996,43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,2,-1,0,unknown,yes
12009,45,management,married,tertiary,no,655,no,no,unknown,20,jun,3,-1,0,unknown,yes
12056,24,management,married,secondary,no,867,yes,no,unknown,20,jun,10,-1,0,unknown,yes
12089,53,admin.,married,secondary,no,3765,no,no,unknown,20,jun,3,-1,0,unknown,yes
12145,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,5,-1,0,unknown,yes
12159,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,2,-1,0,unknown,yes
12247,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,4,-1,0,unknown,yes
