,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
18846,34,services,married,secondary,no,-353,yes,no,cellular,15,jul,4,-1,0,unknown,no
18847,55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,4,-1,0,unknown,no
18848,43,technician,married,secondary,no,7876,yes,no,cellular,11,aug,2,-1,0,unknown,no
18849,37,management,single,secondary,no,8311,yes,no,cellular,16,apr,2,-1,0,unknown,no
18850,29,admin.,married,secondary,no,93,yes,yes,cellular,11,jul,4,-1,0,unknown,no
18851,43,admin.,married,secondary,no,257,no,no,cellular,29,aug,6,-1,0,unknown,no
18852,36,blue-collar,married,secondary,no,420,yes,no,cellular,22,jul,1,-1,0,unknown,no
18853,38,technician,single,tertiary,no,1674,no,no,cellular,18,nov,1,-1,0,unknown,no
18854,32,technician,married,secondary,no,476,yes,no,cellular,22,jul,7,-1,0,unknown,no
18855,48,blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,4,-1,0,unknown,no
18856,55,retired,married,secondary,no,2193,yes,yes,unknown,28,may,3,-1,0,unknown,no
18857,38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,2,-1,0,unknown,no
18858,51,blue-collar,married,primary,no,1938,no,no,unknown,19,jun,1,-1,0,unknown,no
18859,54,management,married,tertiary,no,203,no,no,cellular,21,nov,1,-1,0,unknown,no
18860,27,admin.,single,secondary,no,671,yes,no,cellular,29,jan,1,-1,0,unknown,no
18861,44,management,divorced,tertiary,no,243,no,no,cellular,21,aug,4,-1,0,unknown,no
18862,53,technician,divorced,secondary,no,394,no,no,cellular,25,aug,5,-1,0,unknown,no
18863,58,retired,married,tertiary,no,0,no,no,cellular,21,aug,2,-1,0,unknown,no
18864,39,blue-collar,married,secondary,no,481,no,no,cellular,4,feb,8,-1,0,unknown,no
18865,55,management,married,tertiary,no,5709,yes,no,cellular,12,may,1,-1,0,unknown,no
18866,34,entrepreneur,married,tertiary,no,475,yes,yes,cellular,9,jul,1,-1,0,unknown,no
18867,27,management,single,tertiary,no,8,no,no,telephone,8,jan,2,-1,0,unknown,no
18868,57,retired,married,secondary,no,455,yes,no,cellular,7,may,1,-1,0,unknown,no
18869,38,blue-collar,married,secondary,no,602,yes,no,unknown,30,may,12,-1,0,unknown,no
18870,60,retired,married,primary,no,71188,no,no,cellular,6,oct,1,-1,0,unknown,no
18871,50,technician,married,secondary,no,10757,yes,no,cellular,6,aug,3,-1,0,unknown,no
18872,38,unemployed,married,secondary,no,0,yes,yes,cellular,30,jan,1,-1,0,unknown,no
18873,31,management,single,tertiary,no,391,yes,no,cellular,12,aug,3,-1,0,unknown,no
18874,29,services,married,secondary,no,222,yes,no,cellular,3,feb,1,250,23,failure,no
18875,36,management,single,secondary,no,4394,yes,no,cellular,14,apr,1,-1,0,unknown,no
18876,49,blue-collar,married,secondary,no,119,yes,no,cellular,13,may,1,-1,0,unknown,no
18877,25,services,single,secondary,no,281,no,yes,cellular,9,jul,1,-1,0,unknown,no
18878,37,admin.,single,secondary,no,1560,yes,no,cellular,21,nov,1,163,2,failure,no
18879,60,retired,married,primary,no,0,no,no,unknown,1,jul,1,-1,0,unknown,no
18880,27,technician,single,secondary,no,155,yes,no,cellular,18,may,4,-1,0,unknown,no
18881,45,self-employed,divorced,secondary,no,1966,yes,no,cellular,4,feb,2,204,3,other,no
18882,50,blue-collar,married,primary,no,4121,yes,yes,cellular,20,nov,1,-1,0,unknown,no
18883,32,blue-collar,single,secondary,no,6982,yes,no,cellular,20,nov,2,183,1,failure,no
18884,45,unemployed,married,secondary,no,1040,no,no,telephone,26,may,5,-1,0,unknown,no
18885,35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,2,-1,0,unknown,no
18886,45,management,married,primary,no,321,yes,no,cellular,30,jul,4,-1,0,unknown,no
18887,44,management,divorced,tertiary,no,193,no,yes,cellular,8,jul,2,-1,0,unknown,no
18888,48,technician,divorced,tertiary,no,855,no,no,cellular,6,aug,4,-1,0,unknown,no
18889,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,6,-1,0,unknown,no
18890,41,blue-collar,married,primary,no,372,yes,no,telephone,11,jul,1,-1,0,unknown,no
18891,35,technician,single,tertiary,no,275,yes,no,cellular,6,may,3,254,5,failure,no
18892,36,management,single,tertiary,no,2685,no,yes,cellular,20,nov,2,-1,0,unknown,no
18893,29,management,married,secondary,no,5284,yes,no,unknown,26,may,1,-1,0,unknown,no
18894,32,admin.,married,tertiary,no,233,yes,no,cellular,20,nov,4,-1,0,unknown,no
18895,41,blue-collar,divorced,secondary,no,-274,yes,no,cellular,8,may,1,-1,0,unknown,no
18896,36,self-employed,single,tertiary,no,1296,yes,no,cellular,19,nov,4,-1,0,unknown,no
18897,32,management,married,tertiary,no,1230,yes,no,cellular,4,feb,3,253,4,failure,no
18898,86,retired,married,secondary,no,1503,no,no,telephone,18,mar,3,101,1,other,no
18899,39,services,married,secondary,no,208,no,yes,cellular,9,feb,2,-1,0,unknown,no
18900,31,services,single,tertiary,no,1025,no,no,unknown,20,may,3,-1,0,unknown,no
18901,53,blue-collar,married,secondary,no,-711,yes,no,unknown,2,jun,1,-1,0,unknown,no
18902,37,blue-collar,single,secondary,no,5742,yes,yes,cellular,30,jan,1,-1,0,unknown,no
18903,59,admin.,married,secondary,no,373,yes,yes,cellular,28,jul,7,-1,0,unknown,no
18904,29,blue-collar,married,unknown,no,135,yes,no,unknown,23,may,6,-1,0,unknown,no
18905,59,management,married,tertiary,no,96,no,yes,cellular,8,jul,1,-1,0,unknown,no
18906,31,blue-collar,single,secondary,no,0,yes,yes,unknown,16,may,1,-1,0,unknown,no
18907,32,services,married,secondary,no,3268,no,no,cellular,15,may,1,-1,0,unknown,no
18908,34,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,2,-1,0,unknown,no
18909,32,technician,married,secondary,no,367,yes,no,cellular,11,may,2,276,3,failure,no
18910,30,self-employed,single,tertiary,no,48,no,no,cellular,21,nov,1,-1,0,unknown,no
18911,26,management,single,tertiary,no,6791,no,no,telephone,29,apr,23,-1,0,unknown,no
18912,25,blue-collar,married,secondary,no,109,yes,no,unknown,16,may,1,-1,0,unknown,no
18913,38,admin.,single,tertiary,no,45789,no,no,telephone,21,jul,31,-1,0,unknown,no
18914,36,admin.,single,unknown,no,-69,yes,no,unknown,27,may,2,-1,0,unknown,no
18915,47,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,5,-1,0,unknown,no
18916,36,technician,single,secondary,no,1615,yes,no,cellular,11,may,1,-1,0,unknown,no
18917,37,blue-collar,married,secondary,no,647,yes,no,unknown,17,jun,1,-1,0,unknown,no
18918,42,blue-collar,married,primary,no,2273,yes,no,cellular,29,jul,2,-1,0,unknown,no
18919,40,blue-collar,married,primary,no,669,yes,no,unknown,26,may,3,-1,0,unknown,no
18920,32,management,single,tertiary,no,1310,no,no,cellular,12,aug,3,-1,0,unknown,no
18921,53,management,married,tertiary,no,811,no,no,cellular,28,jan,3,-1,0,unknown,no
18922,50,technician,married,primary,no,139,no,no,unknown,5,may,2,-1,0,unknown,no
18923,36,management,single,tertiary,no,72,yes,yes,cellular,21,nov,7,-1,0,unknown,no
18924,42,admin.,married,secondary,no,100,yes,no,cellular,3,feb,1,-1,0,unknown,no
18925,55,admin.,married,secondary,no,994,no,no,unknown,11,jun,2,-1,0,unknown,no
18926,46,technician,married,secondary,no,0,no,no,unknown,20,jun,1,-1,0,unknown,no
18927,54,management,divorced,tertiary,no,787,no,no,cellular,6,aug,2,-1,0,unknown,no
18928,46,management,single,tertiary,no,2278,no,no,cellular,12,aug,5,-1,0,unknown,no
18929,57,housemaid,divorced,primary,no,7451,no,no,unknown,18,jun,4,-1,0,unknown,no
18930,32,management,single,tertiary,no,1756,yes,no,unknown,21,may,3,-1,0,unknown,no
18931,39,services,married,secondary,no,0,yes,no,unknown,5,jun,2,-1,0,unknown,no
18932,43,blue-collar,married,secondary,no,2,yes,yes,cellular,8,may,5,-1,0,unknown,no
18933,49,blue-collar,married,primary,no,1456,no,no,cellular,12,aug,4,-1,0,unknown,no
18934,36,blue-collar,single,secondary,no,284,no,no,unknown,9,jun,1,-1,0,unknown,no
18935,36,technician,married,secondary,no,0,yes,no,cellular,6,apr,3,335,2,other,no
18936,42,management,divorced,tertiary,no,624,no,no,cellular,18,aug,5,-1,0,unknown,no
18937,29,management,married,secondary,no,147,yes,yes,unknown,7,may,2,-1,0,unknown,no
18938,34,services,married,secondary,no,0,yes,no,cellular,21,apr,1,-1,0,unknown,no
18939,40,admin.,single,secondary,no,5061,no,yes,cellular,3,feb,2,-1,0,unknown,no
18940,59,management,single,tertiary,no,911,no,yes,unknown,5,jun,2,-1,0,unknown,no
18941,44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,1,-1,0,unknown,no
18942,59,retired,married,secondary,no,2376,no,no,unknown,13,may,1,-1,0,unknown,no
18943,69,technician,married,secondary,no,2661,no,no,cellular,1,sep,1,187,3,other,no
18944,52,blue-collar,divorced,primary,no,1758,yes,no,unknown,15,may,1,-1,0,unknown,no
18945,29,blue-collar,divorced,unknown,no,17,yes,no,unknown,13,may,2,-1,0,unknown,no
18946,33,technician,single,tertiary,no,68,no,no,cellular,14,aug,2,-1,0,unknown,no
18947,28,services,single,secondary,no,0,no,no,cellular,2,feb,1,206,2,other,no
18948,48,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,6,may,2,281,4,failure,no
18949,40,technician,married,secondary,no,351,no,yes,cellular,7,jul,1,-1,0,unknown,no
18950,31,management,single,tertiary,no,319,yes,no,cellular,11,aug,2,-1,0,unknown,no
18951,32,self-employed,divorced,tertiary,no,3271,no,no,cellular,12,aug,1,100,3,success,no
18952,25,management,single,tertiary,no,1129,no,no,cellular,8,jul,2,-1,0,unknown,no
18953,34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,2,-1,0,unknown,no
18954,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,2,-1,0,unknown,no
18955,32,blue-collar,married,secondary,no,4471,yes,no,cellular,3,feb,1,270,2,failure,no
18956,50,blue-collar,divorced,secondary,no,881,yes,yes,cellular,20,apr,1,-1,0,unknown,no
18957,58,retired,married,secondary,no,11,no,no,cellular,11,aug,1,-1,0,unknown,no
18958,60,retired,married,primary,no,1216,no,no,cellular,28,jan,1,-1,0,unknown,no
18959,42,admin.,married,unknown,no,756,no,no,cellular,14,oct,4,160,3,failure,no
18960,74,retired,divorced,primary,no,2308,no,no,telephone,16,sep,2,535,2,success,no
18961,57,blue-collar,married,primary,no,52,yes,no,unknown,5,may,1,-1,0,unknown,no
18962,35,blue-collar,married,secondary,no,80,yes,yes,cellular,6,may,1,363,1,failure,no
18963,33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,1,-1,0,unknown,no
18964,29,technician,single,secondary,no,18,no,no,cellular,3,feb,3,-1,0,unknown,no
18965,56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,1,349,1,failure,no
18966,47,management,divorced,tertiary,no,447,no,yes,unknown,7,may,1,-1,0,unknown,no
18967,25,admin.,single,secondary,no,131,yes,yes,unknown,9,may,1,-1,0,unknown,no
18968,48,entrepreneur,married,secondary,no,2247,yes,no,unknown,2,jun,9,-1,0,unknown,no
18969,34,management,married,tertiary,no,4714,yes,yes,cellular,11,may,2,-1,0,unknown,no
18970,34,blue-collar,married,primary,no,357,yes,no,unknown,14,may,2,-1,0,unknown,no
18971,32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,1,-1,0,unknown,no
18972,39,blue-collar,married,secondary,no,-405,yes,no,cellular,8,may,1,-1,0,unknown,no
18973,30,unemployed,single,secondary,no,2616,no,no,cellular,5,feb,1,-1,0,unknown,no
18974,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,1,-1,0,unknown,no
18975,43,self-employed,married,tertiary,yes,310,yes,no,cellular,11,may,7,-1,0,unknown,no
18976,43,management,married,tertiary,no,5523,no,no,unknown,11,jun,1,-1,0,unknown,no
18977,30,technician,single,secondary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
18978,48,admin.,divorced,secondary,no,0,yes,yes,cellular,26,mar,1,-1,0,unknown,no
18979,26,blue-collar,single,secondary,no,539,yes,no,unknown,2,jun,2,-1,0,unknown,no
18980,33,admin.,married,secondary,no,2468,yes,yes,cellular,6,may,1,282,4,failure,no
18981,37,unemployed,divorced,tertiary,no,1085,no,no,cellular,25,aug,4,-1,0,unknown,no
18982,40,blue-collar,divorced,secondary,no,-90,yes,no,unknown,28,may,1,-1,0,unknown,no
18983,44,management,married,tertiary,no,7454,no,no,unknown,5,jun,1,-1,0,unknown,no
18984,56,management,divorced,tertiary,no,2189,no,no,cellular,4,feb,1,-1,0,unknown,no
18985,49,blue-collar,married,unknown,no,154,yes,no,unknown,5,may,1,-1,0,unknown,no
18986,50,admin.,married,secondary,no,1431,no,no,cellular,20,aug,4,-1,0,unknown,no
18987,26,admin.,single,secondary,no,712,yes,no,unknown,6,may,1,-1,0,unknown,no
18988,24,management,single,tertiary,no,1085,no,yes,cellular,7,may,6,-1,0,unknown,no
18989,29,services,single,secondary,no,703,yes,no,unknown,7,may,5,-1,0,unknown,no
18990,55,management,married,tertiary,no,740,no,no,cellular,25,aug,3,-1,0,unknown,no
18991,37,technician,single,tertiary,no,555,yes,no,cellular,11,may,3,-1,0,unknown,no
18992,31,technician,single,tertiary,no,-1,no,no,cellular,21,aug,4,-1,0,unknown,no
18993,55,management,single,tertiary,no,1498,no,no,cellular,25,aug,5,-1,0,unknown,no
18994,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,1,-1,0,unknown,no
18995,29,technician,married,secondary,no,344,yes,yes,unknown,28,may,2,-1,0,unknown,no
18996,54,unemployed,married,tertiary,no,1180,no,no,cellular,19,nov,2,-1,0,unknown,no
18997,34,unemployed,married,secondary,no,1375,no,no,cellular,21,nov,1,-1,0,unknown,no
18998,35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,2,-1,0,unknown,no
18999,60,technician,married,secondary,no,478,no,no,cellular,29,jan,1,171,5,failure,no
19000,35,self-employed,single,tertiary,no,577,yes,no,cellular,21,jul,1,-1,0,unknown,no
19001,27,self-employed,single,tertiary,no,970,yes,no,cellular,13,feb,2,-1,0,unknown,no
19002,32,services,married,secondary,no,250,yes,no,unknown,29,may,1,-1,0,unknown,no
19003,31,management,single,tertiary,no,394,no,yes,unknown,2,jul,3,-1,0,unknown,no
19004,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,2,174,2,success,no
19005,45,blue-collar,married,unknown,no,909,yes,no,cellular,30,jan,1,262,1,other,no
19006,56,technician,married,secondary,no,64,no,no,cellular,19,aug,4,-1,0,unknown,no
19007,43,blue-collar,married,secondary,yes,-504,yes,no,unknown,28,may,1,-1,0,unknown,no
19008,42,blue-collar,married,primary,no,479,yes,no,unknown,9,may,2,-1,0,unknown,no
19009,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,1,-1,0,unknown,no
19010,34,blue-collar,married,primary,no,277,no,no,cellular,4,feb,2,-1,0,unknown,no
19011,38,management,single,tertiary,no,0,no,no,cellular,29,aug,2,-1,0,unknown,no
19012,54,blue-collar,married,secondary,no,0,no,no,cellular,19,aug,2,-1,0,unknown,no
19013,40,services,single,secondary,no,2284,yes,no,telephone,16,apr,1,-1,0,unknown,no
19014,44,entrepreneur,married,primary,no,58,yes,no,unknown,7,may,3,-1,0,unknown,no
19015,41,student,married,secondary,no,1309,no,no,unknown,20,jun,4,-1,0,unknown,no
19016,32,self-employed,divorced,tertiary,no,745,yes,yes,cellular,31,jul,20,-1,0,unknown,no
19017,44,self-employed,married,unknown,no,163,yes,no,cellular,12,aug,1,100,3,success,no
19018,48,housemaid,divorced,primary,no,26,yes,no,unknown,12,may,3,-1,0,unknown,no
19019,34,student,single,tertiary,no,873,yes,no,cellular,7,aug,2,-1,0,unknown,no
19020,55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,3,-1,0,unknown,no
19021,30,blue-collar,divorced,primary,no,53,yes,no,cellular,18,may,1,-1,0,unknown,no
19022,59,retired,divorced,secondary,no,914,no,no,cellular,28,jan,1,-1,0,unknown,no
19023,56,management,married,tertiary,no,5282,no,no,cellular,17,nov,1,-1,0,unknown,no
19024,31,admin.,single,secondary,no,483,yes,yes,cellular,20,apr,2,-1,0,unknown,no
19025,28,admin.,single,secondary,no,1076,yes,no,unknown,2,jun,5,-1,0,unknown,no
19026,63,admin.,married,secondary,no,-40,no,no,cellular,22,apr,3,-1,0,unknown,no
19027,77,retired,married,primary,no,989,no,no,telephone,12,oct,2,-1,0,unknown,no
19028,33,blue-collar,married,primary,no,-81,yes,no,unknown,8,may,1,-1,0,unknown,no
19029,26,housemaid,single,secondary,no,93,no,no,cellular,11,jul,3,-1,0,unknown,no
19030,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,6,-1,0,unknown,no
19031,39,technician,single,secondary,no,300,no,no,cellular,10,sep,6,394,1,failure,no
19032,33,technician,married,tertiary,no,525,yes,yes,cellular,30,jan,1,247,1,failure,no
19033,36,blue-collar,single,secondary,no,161,yes,no,unknown,11,jun,2,-1,0,unknown,no
19034,59,unemployed,divorced,secondary,no,2026,no,no,cellular,2,jun,1,-1,0,unknown,no
19035,50,management,married,tertiary,no,619,yes,no,telephone,25,jul,2,-1,0,unknown,no
19036,41,technician,single,secondary,no,-3,no,no,cellular,8,jul,1,-1,0,unknown,no
19037,41,technician,single,secondary,no,143,no,no,cellular,20,aug,7,-1,0,unknown,no
19038,31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,1,182,1,success,no
19039,36,management,married,tertiary,no,14462,yes,no,cellular,21,nov,5,-1,0,unknown,no
19040,59,retired,married,secondary,no,-471,no,no,cellular,7,aug,6,-1,0,unknown,no
19041,57,management,married,secondary,no,3381,yes,no,unknown,15,may,1,-1,0,unknown,no
19042,36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,3,-1,0,unknown,no
19043,27,technician,single,tertiary,no,434,yes,no,unknown,13,jan,1,-1,0,unknown,no
19044,40,technician,single,tertiary,no,250,yes,no,cellular,1,apr,1,-1,0,unknown,no
19045,57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,2,-1,0,unknown,no
19046,30,management,single,tertiary,no,725,no,no,cellular,11,aug,4,-1,0,unknown,no
19047,40,admin.,married,secondary,no,100,yes,no,cellular,9,feb,8,-1,0,unknown,no
19048,31,blue-collar,married,secondary,no,1533,yes,no,unknown,30,may,4,-1,0,unknown,no
19049,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,1,-1,0,unknown,no
19050,34,blue-collar,married,primary,no,765,yes,no,unknown,3,jun,7,-1,0,unknown,no
19051,30,technician,single,tertiary,no,975,yes,no,unknown,26,may,1,-1,0,unknown,no
19052,44,housemaid,married,primary,no,71,yes,no,cellular,11,jul,2,-1,0,unknown,no
19053,58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,6,6,6,other,no
19054,41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,1,-1,0,unknown,no
19055,52,admin.,married,secondary,no,-462,yes,no,cellular,9,feb,5,-1,0,unknown,no
19056,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,2,333,18,failure,no
19057,53,self-employed,married,tertiary,no,290,no,yes,cellular,24,jul,3,-1,0,unknown,no
19058,34,management,married,secondary,no,56,yes,no,cellular,20,nov,3,183,1,failure,no
19059,49,blue-collar,married,primary,no,-117,no,no,cellular,25,aug,6,-1,0,unknown,no
19060,53,blue-collar,married,unknown,no,-491,yes,no,unknown,20,jun,4,-1,0,unknown,no
19061,24,technician,single,secondary,no,278,yes,no,unknown,30,may,1,-1,0,unknown,no
19062,34,blue-collar,married,secondary,no,2926,yes,no,unknown,20,jun,25,-1,0,unknown,no
19063,70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,aug,2,-1,0,unknown,no
19064,29,blue-collar,married,secondary,no,1958,yes,no,cellular,18,may,4,349,1,failure,no
19065,34,management,married,tertiary,no,13,yes,no,cellular,21,jul,1,-1,0,unknown,no
19066,38,blue-collar,single,secondary,no,0,yes,no,cellular,21,jul,8,-1,0,unknown,no
19067,36,management,single,tertiary,no,1841,yes,no,cellular,25,aug,4,-1,0,unknown,no
19068,43,services,divorced,secondary,no,207,yes,no,unknown,16,may,1,-1,0,unknown,no
19069,28,services,single,secondary,no,2685,no,yes,unknown,24,aug,1,-1,0,unknown,no
19070,53,management,married,tertiary,no,3366,no,no,telephone,20,nov,6,112,2,failure,no
19071,59,retired,married,primary,no,21,no,no,telephone,8,jul,3,-1,0,unknown,no
19072,28,admin.,married,secondary,no,157,yes,yes,cellular,28,jul,2,-1,0,unknown,no
19073,32,blue-collar,single,primary,no,12,yes,no,unknown,9,may,4,-1,0,unknown,no
19074,31,blue-collar,married,primary,no,42,yes,no,cellular,14,may,3,-1,0,unknown,no
19075,35,management,married,tertiary,no,209,yes,no,cellular,17,nov,1,-1,0,unknown,no
